dataset_type,scenario,scenario_description,replicate,phase,time_min,phase_time_min,probe_concentration_uM,probe_concentration_M,flow_rate_mL_min,assumed_flow_cell_volume_mL,assumed_path_length_cm,assumed_cross_section_area_cm2,residence_time_min,transport_rate_min_inv,kon_M_inv_min_inv,koff_min_inv,kobs_assoc_min_inv,KD_uM,KA_M_inv,damkohler_assoc,damkohler_dissociation,damkohler_regime,baseline_RFU,bulk_flow_component_clean_RFU,binding_component_clean_RFU,fluorescence_clean_RFU,fluorescence_noisy_RFU,normalized_fluorescence_noisy_0_to_1,notes
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,association_probe_injection,100,100,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,84.47083624038804,541.4815580758416,768.5780075656199,744.7225052060637,0.9544204575807618,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,association_probe_injection,110,110,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,84.6963024362919,543.1405491782067,770.462464863889,799.3220025370869,1.040969446493504,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,association_probe_injection,120,120,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,84.83305459683636,544.1632354944197,771.6219033406464,805.5863618179285,1.0508994639560445,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,dissociation_buffer_wash,130,0,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,84.83305459683636,544.1632354944197,771.6219033406464,784.5522351305385,1.0175569885405842,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,dissociation_buffer_wash,140,10,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,51.453848570057005,460.67751697685236,654.7569787962997,618.6972314149886,0.754650119807495,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,dissociation_buffer_wash,150,20,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,31.208336717950623,390.0002073001758,563.8341572675167,572.3330456098873,0.6811554248130415,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,dissociation_buffer_wash,160,30,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,18.928813058072592,330.16623579184284,491.72066209930574,554.9903847879457,0.6536645167906553,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,dissociation_buffer_wash,170,40,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,11.48090547168988,279.5120136258082,433.6185323468884,385.1402108762385,0.3844246604310433,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,dissociation_buffer_wash,180,50,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,6.963521169842444,236.62918036964277,386.21831478887555,402.00084296345506,0.4111514753453115,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,dissociation_buffer_wash,190,60,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,4.223589089067429,200.32544675295807,347.17464909141586,359.9280984572592,0.34445940534842545,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,dissociation_buffer_wash,200,70,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,2.5617362765471476,169.5914449523258,314.7787944782633,296.17283136714286,0.24339704810624394,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,dissociation_buffer_wash,210,80,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,1.5537715938239267,143.57266471735971,287.752049560574,276.17881494146934,0.21170331482046945,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,dissociation_buffer_wash,220,90,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,0.9424101098447757,121.54569506638727,265.1137184256224,276.2078736631398,0.21174937757017626,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,dissociation_buffer_wash,230,100,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,0.5716006256440072,102.89811098968138,246.09532486471574,250.84002379291212,0.17153725356750818,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,dissociation_buffer_wash,240,110,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,0.346693304564014,87.11144594188795,230.0837524958423,235.60623524276087,0.14738924743601303,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,dissociation_buffer_wash,250,120,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,0.21028011873516433,73.74677670076403,216.58267006888954,204.3677342568554,0.0978711967644437,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,3,dissociation_buffer_wash,260,130,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,158.6129205232017,0.016655099821500104,0.04837768392614044,105.00468540999987,9523.38456227371,0.9675536785228088,0.33310199643000205,0.1<=Da<=1: mixed flow and interaction,142.62561324939034,0.12754133914089014,62.43251980205259,205.1856743905838,173.71095447289122,0.04927526780311424,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,1,association_probe_injection,0,0,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,146.02466529523056,0.021341643173308913,0.05054657623235502,146.1509473770112,6842.240970360586,0.10109315246471004,0.042683286346617826,Da<0.1: flow/transport faster than interaction; low capture,142.50253753980357,0.0,0.0,142.50253753980357,137.89859487934328,-0.007054371250863239,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,1,association_probe_injection,10,10,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,146.02466529523056,0.021341643173308913,0.05054657623235502,146.1509473770112,6842.240970360586,0.10109315246471004,0.042683286346617826,Da<0.1: flow/transport faster than interaction; low capture,142.50253753980357,79.3243463707701,227.26281937612904,449.08970328670273,450.3809098863644,0.471745305886804,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,1,association_probe_injection,20,20,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,146.02466529523056,0.021341643173308913,0.05054657623235502,146.1509473770112,6842.240970360586,0.10109315246471004,0.042683286346617826,Da<0.1: flow/transport faster than interaction; low capture,142.50253753980357,79.85882961235345,364.3533314892902,586.7146986414473,571.7359304395289,0.6576910118336657,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,1,association_probe_injection,30,30,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,146.02466529523056,0.021341643173308913,0.05054657623235502,146.1509473770112,6842.240970360586,0.10109315246471004,0.042683286346617826,Da<0.1: flow/transport faster than interaction; low capture,142.50253753980357,79.86243093210713,447.0496940665066,669.4146625384174,708.3756235446531,0.8670565912631877,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,1,association_probe_injection,40,40,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,146.02466529523056,0.021341643173308913,0.05054657623235502,146.1509473770112,6842.240970360586,0.10109315246471004,0.042683286346617826,Da<0.1: flow/transport faster than interaction; low capture,142.50253753980357,79.86245519760875,496.93417022819347,719.2991629656058,742.2164815874262,0.9189090997949979,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,1,association_probe_injection,50,50,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,146.02466529523056,0.021341643173308913,0.05054657623235502,146.1509473770112,6842.240970360586,0.10109315246471004,0.042683286346617826,Da<0.1: flow/transport faster than interaction; low capture,142.50253753980357,79.86245536110843,527.0257109486495,749.3907038495615,726.473955949583,0.8947876828995766,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,1,association_probe_injection,60,60,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,146.02466529523056,0.021341643173308913,0.05054657623235502,146.1509473770112,6842.240970360586,0.10109315246471004,0.042683286346617826,Da<0.1: flow/transport faster than interaction; low capture,142.50253753980357,79.86245536221007,545.1776670801709,767.5426599821844,798.2346508202236,1.0047426975840568,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,1,association_probe_injection,70,70,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,146.02466529523056,0.021341643173308913,0.05054657623235502,146.1509473770112,6842.240970360586,0.10109315246471004,0.042683286346617826,Da<0.1: flow/transport faster than interaction; low capture,142.50253753980357,79.86245536221749,556.1273726622679,778.492365564289,858.8861658145797,1.097675719398605,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,expected_probe_biofilm_interaction,Moderate affinity case matching the corrected KD scale near 150 uM.,1,association_probe_injection,80,80,200.0,0.00019999999999999998,0.05,0.1,2.0,0.05,2.0,0.5,146.02466529523056,0.021341643173308913,0.05054657623235502,146.1509473770112,6842.240970360586,0.10109315246471004,0.042683286346617826,Da<0.1: flow/transport faster than interaction; low capture,142.50253753980357,79.86245536221755,562.7325038925271,785.0974967945483,786.250143865839,0.9863794885804223,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
